geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
77023,-10.24366831,-48.32624311,palmas,TO
77020,-10.18962881,-48.32077204,palmas,TO
77062,-10.31564239,-48.3128534,palmas,TO
77022,-10.21954241,-48.31675638,palmas,TO
77001,-10.17068798,-48.34142681,palmas,TO
77006,-10.18096048,-48.32004242,palmas,TO
77001,-10.16526003,-48.35454489,palmas,TO
77024,-10.2539088,-48.3220044,palmas,TO
77060,-10.3288172,-48.30497689,palmas,TO
77022,-10.22780307,-48.32013968,palmas,TO
77023,-10.23227653,-48.31964133,palmas,TO
77023,-10.08763914,-48.33675979,palmas,TO
77023,-10.23970507,-48.33181366,palmas,TO
77016,-10.21436312,-48.35484251,palmas,TO
77021,-10.1996566,-48.32208272,palmas,TO
77020,-10.19463752,-48.32235825,palmas,TO
77006,-10.17960786,-48.32644914,palmas,TO
77006,-10.17429585,-48.30585075,palmas,TO
77006,-10.17990936,-48.31296813,palmas,TO
77016,-10.22095101,-48.34142947,palmas,TO
77064,-10.33919041,-48.29821389,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77020,-10.1552503,-48.31426452,palmas,TO
77022,-10.22672696,-48.32292955,palmas,TO
77024,-10.25180971,-48.32546063,palmas,TO
77023,-10.2341115,-48.323367,palmas,TO
77020,-10.1872583,-48.32763308,palmas,TO
77059,-10.29520615,-48.31437493,palmas,TO
77060,-10.3117536,-48.30237837,palmas,TO
77001,-10.17913914,-48.3421828,palmas,TO
77022,-10.22654329,-48.32587358,palmas,TO
77020,-10.19108473,-48.32219305,palmas,TO
77015,-10.20510485,-48.34370387,palmas,TO
77060,-10.31264584,-48.29987166,palmas,TO
77020,-10.187595,-48.31241625,palmas,TO
77020,-10.08691191,-48.3367815,palmas,TO
77060,-10.32779238,-48.30158441,palmas,TO
77006,-10.17870686,-48.3235313,palmas,TO
77020,-10.19166296,-48.31686196,palmas,TO
77002,-10.16340497,-48.34417361,palmas,TO
77023,-10.2480156,-48.3189516,palmas,TO
77023,-10.2311518,-48.31538095,palmas,TO
77023,-10.24509579,-48.3195133,palmas,TO
77021,-10.19843389,-48.31610749,palmas,TO
77001,-10.16647464,-48.33806687,palmas,TO
77006,-10.1834138,-48.32354252,palmas,TO
77015,-10.19743692,-48.35102285,palmas,TO
77023,-10.24519136,-48.3137708,palmas,TO
77006,-10.17329731,-48.30282197,palmas,TO
77060,-10.30177415,-48.31942742,palmas,TO
77019,-10.25680246,-48.32522159,palmas,TO
77001,-10.181862,-48.3442281,palmas,TO
77023,-10.2310776,-48.3263559,palmas,TO
77022,-10.2298469,-48.3161149,palmas,TO
77022,-10.22174992,-48.32788253,palmas,TO
77006,-10.16646054,-48.32447399,palmas,TO
77025,-10.26863967,-48.3228121,palmas,TO
77015,-10.19823415,-48.35163005,palmas,TO
77006,-10.17722125,-48.32210316,palmas,TO
77006,-10.17127313,-48.32778119,palmas,TO
77001,-10.18181286,-48.34022945,palmas,TO
77024,-10.25082409,-48.32213711,palmas,TO
77020,-10.18828386,-48.32888175,palmas,TO
77024,-10.24917565,-48.32203946,palmas,TO
77021,-10.20047846,-48.3184305,palmas,TO
77024,-10.25656508,-48.32253038,palmas,TO
77015,-10.20976625,-48.34574647,palmas,TO
77023,-10.23186684,-48.32056069,palmas,TO
77001,-10.15172919,-48.32584839,palmas,TO
77006,-10.32887946,-48.29910721,palmas,TO
77006,-10.15707145,-48.31622855,palmas,TO
77006,-10.18366447,-48.309093,palmas,TO
77060,-10.33606317,-48.30054605,palmas,TO
77016,-10.22318741,-48.34534487,palmas,TO
77006,-10.17813613,-48.32758353,palmas,TO
77016,-10.217151,-48.356163,palmas,TO
77015,-10.19945181,-48.34589701,palmas,TO
77059,-10.29175037,-48.31992606,palmas,TO
77006,-10.17500764,-48.338073,palmas,TO
77023,-10.24378016,-48.32969596,palmas,TO
77015,-10.20049237,-48.35266882,palmas,TO
77015,-10.20934134,-48.34300727,palmas,TO
77021,-10.19772,-48.32191655,palmas,TO
77006,-10.18068711,-48.31461746,palmas,TO
77018,-10.24491202,-48.34682174,palmas,TO
77016,-10.21451362,-48.35314161,palmas,TO
77021,-10.21173038,-48.32671568,palmas,TO
77023,-10.24785,-48.31392021,palmas,TO
77023,-10.23329575,-48.3153826,palmas,TO
77060,-10.31960937,-48.30013917,palmas,TO
77023,-10.23966764,-48.32916818,palmas,TO
77006,-10.17832014,-48.31124436,palmas,TO
77018,-10.2450644,-48.3455232,palmas,TO
77022,-10.22942909,-48.32673819,palmas,TO
77062,-10.33085055,-48.31562543,palmas,TO
77015,-10.19016936,-48.33775392,palmas,TO
77021,-10.198863,-48.3248025,palmas,TO
77020,-10.18822936,-48.318724,palmas,TO
77020,-10.19104385,-48.32217396,palmas,TO
77064,-10.34131522,-48.29239535,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77016,-10.21905402,-48.34744527,palmas,TO
77015,-10.18484772,-48.33802282,palmas,TO
77015,-10.19778714,-48.34072192,palmas,TO
77020,-10.19407107,-48.3115333,palmas,TO
77060,-10.33793773,-48.30320285,palmas,TO
77001,-10.15352252,-48.32515879,palmas,TO
77002,-10.16340497,-48.34417361,palmas,TO
77001,-10.16620614,-48.34870837,palmas,TO
77015,-10.20229627,-48.35970075,palmas,TO
77006,-10.1834138,-48.32354252,palmas,TO
77023,-10.24717737,-48.316869,palmas,TO
77020,-10.19461038,-48.32168967,palmas,TO
77016,-10.22355769,-48.34491127,palmas,TO
77023,-10.23401959,-48.31932665,palmas,TO
77001,-10.17898216,-48.3370335,palmas,TO
77020,-10.1858254,-48.3179812,palmas,TO
77001,-10.1661975,-48.34305675,palmas,TO
77015,-10.19043372,-48.34240194,palmas,TO
77060,-10.31463417,-48.29865333,palmas,TO
77006,-10.09373826,-48.33721761,palmas,TO
77001,-10.1531199,-48.33176463,palmas,TO
77015,-10.20007615,-48.35482182,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77023,-10.2446132,-48.31995808,palmas,TO
77022,-10.22672696,-48.32292955,palmas,TO
77064,-10.34783581,-48.29315868,palmas,TO
77062,-10.31116049,-48.32383016,palmas,TO
77006,-10.16752125,-48.32419562,palmas,TO
77060,-10.33308727,-48.30076581,palmas,TO
77022,-10.22299221,-48.32225915,palmas,TO
77006,-10.18257786,-48.32160716,palmas,TO
77022,-10.2249739,-48.32097149,palmas,TO
77024,-10.2559761,-48.31999671,palmas,TO
77006,-10.17430387,-48.30656113,palmas,TO
77016,-10.22133166,-48.34584831,palmas,TO
77060,-10.30111434,-48.30321643,palmas,TO
77001,-10.16562707,-48.35430565,palmas,TO
77022,-10.22988764,-48.32669018,palmas,TO
77022,-10.2198416,-48.32148966,palmas,TO
77002,-10.16340497,-48.34417361,palmas,TO
77015,-10.20121446,-48.35928527,palmas,TO
77020,-10.18567314,-48.32709762,palmas,TO
77022,-10.22723087,-48.32850588,palmas,TO
77015,-10.19976286,-48.35053391,palmas,TO
77015,-10.20587897,-48.34098077,palmas,TO
77060,-10.30158226,-48.30753274,palmas,TO
77006,-10.17019804,-48.32809398,palmas,TO
77015,-10.21071251,-48.33509036,palmas,TO
77022,-10.2267306,-48.3195681,palmas,TO
77020,-10.196892,-48.32829,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77015,-10.19020972,-48.33692709,palmas,TO
77020,-10.19215018,-48.33194799,palmas,TO
77023,-10.23289227,-48.32132853,palmas,TO
77001,-10.1798235,-48.33727128,palmas,TO
77062,-10.3151651,-48.32113608,palmas,TO
77001,-10.18026183,-48.34417162,palmas,TO
77024,-10.25438056,-48.31815186,palmas,TO
77006,-10.16646054,-48.32447399,palmas,TO
77006,-10.17991194,-48.31320537,palmas,TO
77015,-10.19341244,-48.35028374,palmas,TO
77015,-10.18875,-48.3403,palmas,TO
77006,-10.15492673,-48.31425818,palmas,TO
77022,-10.220467,-48.32856909,palmas,TO
77023,-10.23514439,-48.32364773,palmas,TO
77024,-10.25222722,-48.31936143,palmas,TO
77015,-10.2022004,-48.35224162,palmas,TO
77060,-10.32843346,-48.30601239,palmas,TO
77015,-10.24887279,-48.33346899,palmas,TO
77015,-10.20629164,-48.3465633,palmas,TO
77024,-10.24997738,-48.32832218,palmas,TO
77016,-10.21588179,-48.33377005,palmas,TO
77021,-10.20773085,-48.32892359,palmas,TO
77001,-10.17835541,-48.34577286,palmas,TO
77016,-10.22255016,-48.3467821,palmas,TO
77020,-10.185561,-48.31065789,palmas,TO
77006,-10.1834138,-48.32354252,palmas,TO
77015,-10.18959849,-48.33996778,palmas,TO
77020,-10.19166296,-48.31686196,palmas,TO
77001,-10.1833899,-48.34323265,palmas,TO
77060,-10.29110361,-48.31236383,palmas,TO
77015,-10.2093974,-48.34421742,palmas,TO
77020,-10.18481159,-48.31990645,palmas,TO
77015,-10.18949886,-48.34112364,palmas,TO
77006,-10.17859112,-48.32357046,palmas,TO
77002,-10.15939217,-48.34075487,palmas,TO
77015,-10.19608848,-48.35169016,palmas,TO
77060,-10.31264584,-48.29987166,palmas,TO
77024,-10.25007771,-48.31492217,palmas,TO
77020,-10.19410064,-48.31294512,palmas,TO
77024,-10.25152534,-48.3276024,palmas,TO
77015,-10.19043372,-48.34240194,palmas,TO
77023,-10.23186684,-48.32056069,palmas,TO
77002,-10.16426415,-48.34205847,palmas,TO
77006,-10.17599548,-48.33764301,palmas,TO
77020,-10.19166296,-48.31686196,palmas,TO
77021,-10.2008581,-48.31549558,palmas,TO
77020,-10.18711695,-48.31654881,palmas,TO
77023,-10.24452462,-48.32219956,palmas,TO
77023,-10.24593607,-48.32485353,palmas,TO
77001,-10.15746883,-48.34467848,palmas,TO
77006,-10.17855486,-48.32107595,palmas,TO
77021,-10.1996566,-48.32208272,palmas,TO
77021,-10.1996566,-48.32208272,palmas,TO
77001,-10.15720192,-48.34643279,palmas,TO
77006,-10.18405896,-48.31602183,palmas,TO
77006,-10.16454493,-48.32013256,palmas,TO
77020,-10.19626682,-48.31104046,palmas,TO
77001,-10.15544008,-48.34741577,palmas,TO
77006,-10.177947,-48.32216566,palmas,TO
77023,-10.24587351,-48.32621835,palmas,TO
77020,-10.19649589,-48.31652466,palmas,TO
77064,-10.33809731,-48.29235342,palmas,TO
77002,-10.16340497,-48.34417361,palmas,TO
77015,-10.18471379,-48.34393886,palmas,TO
77023,-10.1560165,-48.31566858,palmas,TO
77060,-10.31451783,-48.29806317,palmas,TO
77060,-10.31467007,-48.30395712,palmas,TO
77019,-10.25604149,-48.34207424,palmas,TO
77020,-10.19461038,-48.32168967,palmas,TO
77066,-10.34945409,-48.2843769,palmas,TO
77021,-10.21455971,-48.32863044,palmas,TO
77016,-10.22095101,-48.34142947,palmas,TO
77002,-10.1628585,-48.346074,palmas,TO
77024,-10.25116817,-48.3276024,palmas,TO
77020,-10.19582746,-48.31847992,palmas,TO
77021,-10.2148056,-48.3279039,palmas,TO
77022,-10.22931443,-48.32696327,palmas,TO
77023,-10.23319924,-48.31328914,palmas,TO
77022,-10.22830097,-48.32832151,palmas,TO
77015,-10.20931716,-48.33845703,palmas,TO
77066,-10.3347132,-48.2826058,palmas,TO
77001,-10.16445987,-48.34807691,palmas,TO
77020,-10.19029115,-48.3106209,palmas,TO
77016,-10.22095101,-48.34142947,palmas,TO
77020,-10.19095956,-48.32001,palmas,TO
77001,-10.16618612,-48.34904477,palmas,TO
77064,-10.33254968,-48.29588846,palmas,TO
77015,-10.1935338,-48.3388929,palmas,TO
77022,-10.22299221,-48.32225915,palmas,TO
77001,-10.162197,-48.35024184,palmas,TO
77060,-10.32779238,-48.30158441,palmas,TO
77019,-10.25688915,-48.34013148,palmas,TO
77023,-10.24792034,-48.32135019,palmas,TO
77015,-10.18830632,-48.33770179,palmas,TO
77020,-10.1885175,-48.30710022,palmas,TO
77015,-10.19250611,-48.34651551,palmas,TO
77020,-10.19092447,-48.31065034,palmas,TO
77024,-10.26145367,-48.33269714,palmas,TO
77022,-10.218186,-48.32090433,palmas,TO
77064,-10.35010741,-48.29028754,palmas,TO
77024,-10.25210378,-48.31891257,palmas,TO
77016,-10.2191383,-48.34839579,palmas,TO
77022,-10.21920299,-48.32102019,palmas,TO
77019,-10.25701115,-48.34232028,palmas,TO
77022,-10.21945133,-48.3271602,palmas,TO
77020,-10.18638486,-48.32800164,palmas,TO
77024,-10.2556734,-48.32200323,palmas,TO
77024,-10.252161,-48.31850407,palmas,TO
77022,-10.22536165,-48.32220147,palmas,TO
77022,-10.22693721,-48.33297502,palmas,TO
77006,-10.17500763,-48.3380154,palmas,TO
77020,-10.19704553,-48.32830939,palmas,TO
77060,-10.31644314,-48.30010419,palmas,TO
77015,-10.20841496,-48.35810954,palmas,TO
77006,-10.17028645,-48.31050164,palmas,TO
77024,-10.26407133,-48.32813203,palmas,TO
77060,-10.31187994,-48.30206531,palmas,TO
77006,-10.18375614,-48.30940461,palmas,TO
77019,-10.25364057,-48.34450544,palmas,TO
77006,-10.17561415,-48.33319092,palmas,TO
77015,-10.20258221,-48.33851355,palmas,TO
77023,-10.23972462,-48.32475483,palmas,TO
77015,-10.20485216,-48.34937357,palmas,TO
77006,-10.18184229,-48.32921193,palmas,TO
77022,-10.21850526,-48.32870693,palmas,TO
77060,-10.325439,-48.2988825,palmas,TO
77001,-10.16977485,-48.33787247,palmas,TO
77023,-10.2373192,-48.32227381,palmas,TO
77020,-10.18870614,-48.3268905,palmas,TO
77062,-10.30779745,-48.31641031,palmas,TO
77020,-10.18847659,-48.30423508,palmas,TO
77022,-10.21881183,-48.31677409,palmas,TO
77015,-10.1904276,-48.34155428,palmas,TO
77020,-10.1846115,-48.3252795,palmas,TO
77006,-10.18071,-48.31152841,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77064,-10.32471288,-48.29419603,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77001,-10.17980147,-48.33807283,palmas,TO
77016,-10.22084113,-48.34226762,palmas,TO
77016,-10.21303777,-48.35319637,palmas,TO
77006,-10.18056186,-48.3289155,palmas,TO
77063,-10.34287602,-48.33619968,palmas,TO
77020,-10.19034187,-48.31593058,palmas,TO
77001,-10.16863852,-48.34848232,palmas,TO
77001,-10.1531199,-48.33176463,palmas,TO
77024,-10.25999508,-48.31995012,palmas,TO
77020,-10.1906458,-48.31657416,palmas,TO
77015,-10.20171182,-48.33731894,palmas,TO
77024,-10.26054611,-48.32153313,palmas,TO
77020,-10.18949264,-48.32996416,palmas,TO
77006,-10.18170486,-48.32642214,palmas,TO
77016,-10.21524667,-48.35763484,palmas,TO
77022,-10.22770513,-48.32585981,palmas,TO
77001,-10.17898216,-48.3370335,palmas,TO
77060,-10.33826921,-48.30158801,palmas,TO
77015,-10.20810111,-48.33967722,palmas,TO
77006,-10.16430803,-48.30985155,palmas,TO
77023,-10.23966764,-48.32916818,palmas,TO
77023,-10.23046615,-48.32164345,palmas,TO
77020,-10.18660876,-48.33013498,palmas,TO
77019,-10.25688915,-48.34013148,palmas,TO
77006,-10.18002332,-48.31275335,palmas,TO
77001,-10.18192914,-48.33999864,palmas,TO
77064,-10.34237306,-48.28487341,palmas,TO
77001,-10.18181286,-48.34022945,palmas,TO
77060,-10.35428588,-48.30289672,palmas,TO
77022,-10.2254709,-48.32163597,palmas,TO
77062,-10.31528943,-48.31982813,palmas,TO
77064,-10.3418677,-48.29478325,palmas,TO
77023,-10.23807062,-48.32163837,palmas,TO
77020,-10.196892,-48.32829,palmas,TO
77006,-10.17855064,-48.32152388,palmas,TO
77023,-10.23530849,-48.31550075,palmas,TO
77060,-10.29834961,-48.29857961,palmas,TO
77001,-10.16883438,-48.33771572,palmas,TO
77023,-10.23341671,-48.32847902,palmas,TO
77060,-10.31758029,-48.3020695,palmas,TO
77001,-10.16830601,-48.34264135,palmas,TO
77022,-10.22154837,-48.32194228,palmas,TO
77006,-10.17306778,-48.3290213,palmas,TO
77020,-10.19461038,-48.32168967,palmas,TO
77020,-10.1906458,-48.31657416,palmas,TO
77024,-10.25362997,-48.32266718,palmas,TO
77002,-10.16203775,-48.34600052,palmas,TO
77015,-10.20144979,-48.35558781,palmas,TO
77062,-10.3086198,-48.31640303,palmas,TO
77023,-10.2323952,-48.31984321,palmas,TO
77060,-10.31475581,-48.30293762,palmas,TO
77006,-10.16700764,-48.32370208,palmas,TO
77060,-10.32805471,-48.2999279,palmas,TO
77015,-10.20229627,-48.35970075,palmas,TO
77020,-10.18529954,-48.30360538,palmas,TO
77006,-10.16667429,-48.32196303,palmas,TO
77023,-10.24144652,-48.32702368,palmas,TO
77006,-10.17599548,-48.33764301,palmas,TO
77021,-10.19982995,-48.31994365,palmas,TO
77066,-10.336906,-48.28035131,palmas,TO
77006,-10.17989936,-48.31191322,palmas,TO
77021,-10.19772,-48.32191655,palmas,TO
77019,-10.25203205,-48.3460958,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77016,-10.21303777,-48.35319637,palmas,TO
77015,-10.1934,-48.3382755,palmas,TO
77006,-10.17819207,-48.32730336,palmas,TO
77022,-10.22176537,-48.31492055,palmas,TO
77020,-10.19372361,-48.31651347,palmas,TO
77020,-10.18866346,-48.32608436,palmas,TO
77023,-10.2480156,-48.3189516,palmas,TO
77006,-10.16929325,-48.32107625,palmas,TO
77020,-10.19676328,-48.3283538,palmas,TO
77060,-10.3160821,-48.30488782,palmas,TO
77022,-10.22380508,-48.32891134,palmas,TO
77021,-10.21050902,-48.32827889,palmas,TO
77015,-10.1950875,-48.34910243,palmas,TO
77006,-10.17727834,-48.33208553,palmas,TO
77064,-10.34137004,-48.29267709,palmas,TO
77006,-10.17177317,-48.31318993,palmas,TO
77020,-10.19090466,-48.32882239,palmas,TO
77001,-10.17742892,-48.33925249,palmas,TO
77015,-10.19432258,-48.34863624,palmas,TO
77020,-10.18444053,-48.30842113,palmas,TO
77023,-10.24574959,-48.32551643,palmas,TO
77015,-10.19608848,-48.35169016,palmas,TO
77015,-10.15466408,-48.31560238,palmas,TO
77024,-10.2565566,-48.3221016,palmas,TO
77006,-10.17972414,-48.3269805,palmas,TO
77066,-10.34784592,-48.28174768,palmas,TO
77023,-10.23735989,-48.32640781,palmas,TO
77006,-10.17105384,-48.3312555,palmas,TO
77015,-10.20351688,-48.35753126,palmas,TO
77006,-10.17011573,-48.32670584,palmas,TO
77006,-10.1665296,-48.3097239,palmas,TO
77015,-10.19321982,-48.33821715,palmas,TO
77015,-10.20258221,-48.33851355,palmas,TO
77020,-10.19029115,-48.3106209,palmas,TO
77016,-10.22295368,-48.33909182,palmas,TO
77021,-10.19982995,-48.31994365,palmas,TO
77020,-10.196892,-48.32829,palmas,TO
77006,-10.1668598,-48.31307398,palmas,TO
77006,-10.18202814,-48.32037425,palmas,TO
77006,-10.18341509,-48.32365818,palmas,TO
77002,-10.16154476,-48.34189068,palmas,TO
77060,-10.30193666,-48.29912935,palmas,TO
77015,-10.19464715,-48.35283415,palmas,TO
77016,-10.22086335,-48.3369576,palmas,TO
77062,-10.31943882,-48.32391163,palmas,TO
77016,-10.22385903,-48.33494588,palmas,TO
77021,-10.21061666,-48.3276608,palmas,TO
77006,-10.18194834,-48.30861162,palmas,TO
77006,-10.16894135,-48.30427359,palmas,TO
77006,-10.17081412,-48.32639543,palmas,TO
77006,-10.16665434,-48.31894431,palmas,TO
77001,-10.17898216,-48.3370335,palmas,TO
77015,-10.19428806,-48.34661482,palmas,TO
77023,-10.23365267,-48.3285906,palmas,TO
77015,-10.19291901,-48.35106528,palmas,TO
77015,-10.21039549,-48.3391032,palmas,TO
77022,-10.22094029,-48.31802071,palmas,TO
77001,-10.17068798,-48.34142681,palmas,TO
77020,-10.19171848,-48.3295725,palmas,TO
77001,-10.1673141,-48.34650284,palmas,TO
77022,-10.22603885,-48.32663864,palmas,TO
77022,-10.226818,-48.32020902,palmas,TO
77023,-10.23192421,-48.3230925,palmas,TO
77001,-10.15756234,-48.32953031,palmas,TO
77020,-10.19029115,-48.3106209,palmas,TO
77015,-10.2054548,-48.34579502,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77001,-10.16935552,-48.33804321,palmas,TO
77024,-10.2565566,-48.3221016,palmas,TO
77006,-10.17329731,-48.30282197,palmas,TO
77001,-10.16169178,-48.3281164,palmas,TO
77060,-10.32044638,-48.30679634,palmas,TO
77006,-10.17056031,-48.32618008,palmas,TO
77001,-10.16246795,-48.33731479,palmas,TO
77002,-10.1611341,-48.34491296,palmas,TO
77023,-10.24156807,-48.3185521,palmas,TO
77001,-10.16200742,-48.34940766,palmas,TO
77006,-10.18253537,-48.32573766,palmas,TO
77016,-10.22330385,-48.33379044,palmas,TO
77006,-10.17933155,-48.31021427,palmas,TO
77015,-10.18863819,-48.33776838,palmas,TO
77025,-10.26853478,-48.32281359,palmas,TO
77015,-10.19431268,-48.34781706,palmas,TO
77015,-10.19493572,-48.33721814,palmas,TO
77006,-10.18033433,-48.32417155,palmas,TO
77020,-10.18682065,-48.32202386,palmas,TO
77023,-10.23760272,-48.31460092,palmas,TO
77022,-10.22020526,-48.32857211,palmas,TO
77022,-10.22398603,-48.32714888,palmas,TO
77060,-10.31233974,-48.30257093,palmas,TO
77021,-10.20250342,-48.31562425,palmas,TO
77006,-10.18081314,-48.32644464,palmas,TO
77015,-10.20069504,-48.35166837,palmas,TO
77015,-10.2104104,-48.33666907,palmas,TO
77022,-10.21945133,-48.3271602,palmas,TO
77023,-10.23043915,-48.32058033,palmas,TO
77022,-10.22137425,-48.31944533,palmas,TO
77020,-10.1970262,-48.32834128,palmas,TO
77022,-10.2279393,-48.3208164,palmas,TO
77020,-10.19465655,-48.32303668,palmas,TO
77024,-10.25519521,-48.3229025,palmas,TO
77001,-10.1774385,-48.347118,palmas,TO
77019,-10.25535312,-48.33933944,palmas,TO
77022,-10.22011615,-48.31674335,palmas,TO
77019,-10.25618441,-48.34224742,palmas,TO
77015,-10.20545005,-48.34498204,palmas,TO
77062,-10.30910816,-48.31640066,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77080,-10.31766125,-48.15118487,palmas,TO
77020,-10.18962881,-48.32077204,palmas,TO
77062,-10.31798571,-48.31845043,palmas,TO
77015,-10.19743692,-48.35102285,palmas,TO
77001,-10.17830214,-48.34089278,palmas,TO
77016,-10.21457171,-48.35895243,palmas,TO
77001,-10.18351651,-48.3376725,palmas,TO
77021,-10.21455399,-48.32513571,palmas,TO
77024,-10.2617366,-48.32831807,palmas,TO
77001,-10.16391789,-48.33749024,palmas,TO
77022,-10.228446,-48.32330175,palmas,TO
77024,-10.25505945,-48.3211687,palmas,TO
77006,-10.18076424,-48.31722749,palmas,TO
77006,-10.15492673,-48.31425818,palmas,TO
77020,-10.18754783,-48.30909422,palmas,TO
77020,-10.18936479,-48.32883056,palmas,TO
77006,-10.16855021,-48.32365044,palmas,TO
77015,-10.2017512,-48.3462205,palmas,TO
77016,-10.22081115,-48.33779115,palmas,TO
77021,-10.210535,-48.32590171,palmas,TO
77015,-10.2095878,-48.34014604,palmas,TO
77020,-10.18736407,-48.3262643,palmas,TO
77023,-10.23457914,-48.32110407,palmas,TO
77020,-10.19546586,-48.31009614,palmas,TO
77023,-10.23794679,-48.32117158,palmas,TO
77016,-10.22081115,-48.33779115,palmas,TO
77062,-10.32554109,-48.3168199,palmas,TO
77022,-10.22380616,-48.32881995,palmas,TO
77021,-10.1996566,-48.32208272,palmas,TO
77022,-10.22558527,-48.32027673,palmas,TO
77006,-10.17755352,-48.33050743,palmas,TO
77023,-10.23483576,-48.3192594,palmas,TO
77020,-10.19034294,-48.31794909,palmas,TO
77015,-10.1888136,-48.34178259,palmas,TO
77001,-10.18408521,-48.34609265,palmas,TO
77006,-10.18170984,-48.32791276,palmas,TO
77006,-10.18056186,-48.32955486,palmas,TO
77015,-10.18959849,-48.33996778,palmas,TO
77006,-10.17788859,-48.32206263,palmas,TO
77006,-10.17792382,-48.32414692,palmas,TO
77064,-10.32822015,-48.29653322,palmas,TO
77020,-10.18974612,-48.3228,palmas,TO
77064,-10.346319,-48.292902,palmas,TO
77015,-10.1895989,-48.33502159,palmas,TO
77062,-10.31726767,-48.31777428,palmas,TO
77015,-10.21071251,-48.33509036,palmas,TO
77001,-10.1545862,-48.34394679,palmas,TO
77002,-10.16405012,-48.34202486,palmas,TO
77020,-10.196892,-48.32829,palmas,TO
77015,-10.19280609,-48.3510664,palmas,TO
77020,-10.19702072,-48.3282262,palmas,TO
77015,-10.18959849,-48.33996778,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77060,-10.30114211,-48.30543715,palmas,TO
77006,-10.18339733,-48.32641361,palmas,TO
77001,-10.18353113,-48.3424436,palmas,TO
77080,-10.31823088,-48.15353024,palmas,TO
77020,-10.19166296,-48.31686196,palmas,TO
77023,-10.23211124,-48.3257606,palmas,TO
77060,-10.33643915,-48.30485322,palmas,TO
77006,-10.17406386,-48.31164414,palmas,TO
77002,-10.16417501,-48.34192784,palmas,TO
77022,-10.08763914,-48.33675979,palmas,TO
77019,-10.25714866,-48.3269671,palmas,TO
77062,-10.3151651,-48.32113608,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77001,-10.1674396,-48.33532726,palmas,TO
77020,-10.196892,-48.32829,palmas,TO
77015,-10.20658424,-48.34564178,palmas,TO
77020,-10.19615054,-48.31104182,palmas,TO
77062,-10.30913434,-48.31981265,palmas,TO
77015,-10.18863819,-48.33776838,palmas,TO
77016,-10.21446548,-48.35239028,palmas,TO
77016,-10.16575158,-48.34770505,palmas,TO
77006,-10.17178639,-48.30468394,palmas,TO
77006,-10.16646054,-48.32447399,palmas,TO
77001,-10.17075689,-48.34075074,palmas,TO
77006,-10.18076854,-48.309642,palmas,TO
77002,-10.1628585,-48.346074,palmas,TO
77064,-10.33915024,-48.2926294,palmas,TO
77023,-10.23122778,-48.31639864,palmas,TO
77016,-10.21418225,-48.35755219,palmas,TO
77006,-10.18055362,-48.3280429,palmas,TO
77025,-10.26863967,-48.3228121,palmas,TO
77020,-10.18829662,-48.30956408,palmas,TO
77025,-10.26972915,-48.3208763,palmas,TO
77001,-10.17834641,-48.34414314,palmas,TO
77022,-10.22770513,-48.32585981,palmas,TO
77023,-10.23257417,-48.32303157,palmas,TO
77020,-10.19768727,-48.30848508,palmas,TO
77021,-10.20465687,-48.32897891,palmas,TO
77006,-10.18068264,-48.320518,palmas,TO
77023,-10.23740805,-48.31848786,palmas,TO
77016,-10.21977881,-48.34711434,palmas,TO
77016,-10.22081115,-48.33779115,palmas,TO
77006,-10.18320844,-48.31156181,palmas,TO
77022,-10.22009084,-48.31318858,palmas,TO
77019,-10.26011615,-48.3422805,palmas,TO
77023,-10.23760272,-48.31460092,palmas,TO
77018,-10.2450644,-48.3455232,palmas,TO
77020,-10.19178365,-48.32509848,palmas,TO
77023,-10.23735931,-48.32629261,palmas,TO
77064,-10.33874595,-48.29458611,palmas,TO
77006,-10.17536814,-48.34180239,palmas,TO
77001,-10.18181286,-48.34022945,palmas,TO
77024,-10.253655,-48.32072916,palmas,TO
77006,-10.18258846,-48.308751,palmas,TO
77024,-10.253655,-48.32072916,palmas,TO
77060,-10.3117536,-48.30237837,palmas,TO
77006,-10.17792382,-48.32414692,palmas,TO
77019,-10.25739825,-48.33879367,palmas,TO
77015,-10.21027451,-48.33380643,palmas,TO
77006,-10.17820119,-48.30938239,palmas,TO
77020,-10.18806858,-48.31518317,palmas,TO
77006,-10.17472197,-48.3095259,palmas,TO
77020,-10.192031,-48.32739936,palmas,TO
77006,-10.17805037,-48.32425632,palmas,TO
77023,-10.23250544,-48.32575758,palmas,TO
77001,-10.18286194,-48.34044046,palmas,TO
77020,-10.1863665,-48.32626572,palmas,TO
77001,-10.16871575,-48.34443165,palmas,TO
