geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
A10352,79020,-20.46040937,-54.59424328,campo grande,MS
A10353,79034,-20.44296921,-54.58702465,campo grande,MS
A10354,79005,-20.46788839,-54.62550894,campo grande,MS
A10355,79081,-20.50326314,-54.63673522,campo grande,MS
A10356,79081,-20.49562674,-54.63321195,campo grande,MS
A10357,79090,-20.47315332,-54.64091286,campo grande,MS
A10358,79050,-20.48162877,-54.60643246,campo grande,MS
A10359,79060,-20.50329764,-54.59953069,campo grande,MS
A10360,79081,-20.51234925,-54.63440377,campo grande,MS
A10361,79085,-20.52169334,-54.65726588,campo grande,MS
A10362,79004,-20.46867078,-54.61480542,campo grande,MS
A10363,79094,-20.50848465,-54.663581,campo grande,MS
A10364,79075,-20.54543913,-54.64651862,campo grande,MS
A10365,79070,-20.51302666,-54.61051356,campo grande,MS
A10366,79009,-20.45357016,-54.62807171,campo grande,MS
A10367,79090,-20.47053883,-54.6530478,campo grande,MS
A10368,79002,-20.4660329,-54.61423543,campo grande,MS
A10369,79042,-20.5002414,-54.56866584,campo grande,MS
A10370,79020,-20.46040654,-54.59424719,campo grande,MS
A10371,79065,-20.54989058,-54.57426714,campo grande,MS
A10372,79034,-20.4271563,-54.56291151,campo grande,MS
A10373,79052,-20.49597118,-54.58227763,campo grande,MS
A10374,79002,-20.46701655,-54.61452389,campo grande,MS
A10375,79008,-20.46145277,-54.62646418,campo grande,MS
A10376,79006,-20.47257335,-54.63447909,campo grande,MS
A10377,79013,-20.41553184,-54.5833572,campo grande,MS
A10378,79021,-20.45718793,-54.59103899,campo grande,MS
A10379,79071,-20.53143,-54.6174,campo grande,MS
A10380,79010,-20.43363305,-54.60471426,campo grande,MS
A10381,79002,-20.46229917,-54.61493812,campo grande,MS
A10382,79074,-20.52923485,-54.63249766,campo grande,MS
A10383,79002,-20.46363714,-54.6136079,campo grande,MS
A10384,79032,-20.4291538,-54.56359267,campo grande,MS
A10385,79083,-20.52214602,-54.64275569,campo grande,MS
A10386,79002,-20.45694282,-54.61542513,campo grande,MS
A10387,79010,-20.44781982,-54.61082851,campo grande,MS
A10388,79096,-20.51785257,-54.68458907,campo grande,MS
A10389,79032,-20.43334683,-54.56854821,campo grande,MS
A10390,79041,-20.47729267,-54.58667302,campo grande,MS
A10391,79021,-20.45335647,-54.58987025,campo grande,MS
A10392,79041,-20.46959487,-54.57599541,campo grande,MS
A10393,79020,-20.45364716,-54.60319754,campo grande,MS
A10394,79071,-20.52423362,-54.60309847,campo grande,MS
A10395,79011,-20.4292908,-54.59572951,campo grande,MS
A10396,79097,-20.53384096,-54.66921833,campo grande,MS
A10397,79010,-20.43391391,-54.59986508,campo grande,MS
A10398,79010,-20.45106009,-54.61017776,campo grande,MS
A10399,79011,-20.43620353,-54.61741975,campo grande,MS
A10400,79004,-20.47940018,-54.6116693,campo grande,MS
A10401,79051,-20.4860099,-54.5828692,campo grande,MS
A10402,79032,-20.44222098,-54.57801606,campo grande,MS
A10403,79002,-20.46393519,-54.61539818,campo grande,MS
A10404,79041,-20.47061483,-54.57143722,campo grande,MS
A10405,79081,-20.51642406,-54.63465311,campo grande,MS
A10406,79094,-20.50877112,-54.66085333,campo grande,MS
A10407,79006,-20.47722341,-54.62815945,campo grande,MS
A10408,79091,-20.48459513,-54.66998806,campo grande,MS
A10409,79018,-20.38476375,-54.55217569,campo grande,MS
A10410,79023,-20.4287948,-54.58522142,campo grande,MS
A10411,79051,-20.49075114,-54.59564202,campo grande,MS
A10412,79092,-20.496537,-54.663462,campo grande,MS
A10413,79034,-20.42018281,-54.56502652,campo grande,MS
A10414,79003,-20.46823357,-54.59678136,campo grande,MS
A10415,79070,-20.50469956,-54.60811586,campo grande,MS
A10416,79009,-20.46007681,-54.63094229,campo grande,MS
A10417,79022,-20.44059307,-54.59522102,campo grande,MS
A10418,79044,-20.47528594,-54.54593806,campo grande,MS
A10419,79006,-20.4809641,-54.63807534,campo grande,MS
A10420,79060,-20.5196183,-54.59265785,campo grande,MS
A10421,79042,-20.47095464,-54.56615573,campo grande,MS
A10422,79009,-20.45079621,-54.63009697,campo grande,MS
A10423,79020,-20.45875315,-54.59473111,campo grande,MS
A10424,79002,-20.46196712,-54.61304868,campo grande,MS
A10425,79071,-20.52950894,-54.60763396,campo grande,MS
A10426,79004,-20.47639308,-54.5997592,campo grande,MS
A10427,79020,-20.45241385,-54.59689792,campo grande,MS
A10428,79094,-20.51020593,-54.65735804,campo grande,MS
A10429,79011,-20.4302314,-54.60407973,campo grande,MS
A10430,79036,-20.44531227,-54.56891803,campo grande,MS
A10431,79017,-20.39335981,-54.58064684,campo grande,MS
A10432,79022,-20.44408554,-54.60189801,campo grande,MS
A10433,79060,-20.51773001,-54.59043441,campo grande,MS
A10434,79072,-20.53836166,-54.60554058,campo grande,MS
A10435,79046,-20.48170725,-54.55691755,campo grande,MS
A10436,79002,-20.46390929,-54.60760484,campo grande,MS
A10437,79040,-20.4630487,-54.58669879,campo grande,MS
A10438,79009,-20.45915492,-54.62870679,campo grande,MS
A10439,79093,-20.50025392,-54.66943127,campo grande,MS
A10440,79004,-20.46996524,-54.60961726,campo grande,MS
A10441,79081,-20.51234925,-54.63440377,campo grande,MS
A10442,79052,-20.50741512,-54.59229411,campo grande,MS
A10443,79045,-20.46249148,-54.54699713,campo grande,MS
A10444,79009,-20.45601845,-54.627003,campo grande,MS
A10445,79097,-20.53255797,-54.67648788,campo grande,MS
A10446,79050,-20.48847931,-54.60954528,campo grande,MS
A10447,79081,-20.50741755,-54.62488378,campo grande,MS
A10448,79065,-20.55732767,-54.57582592,campo grande,MS
A10449,79020,-20.45875315,-54.59473111,campo grande,MS
A10450,79022,-20.44200904,-54.58573581,campo grande,MS
A10451,79005,-20.47271386,-54.63291944,campo grande,MS
A10452,79074,-20.53632978,-54.63814528,campo grande,MS
A10453,79080,-20.49741618,-54.61718531,campo grande,MS
A10454,79023,-20.43300733,-54.59253117,campo grande,MS
A10455,79002,-20.44896017,-54.61188793,campo grande,MS
A10456,79022,-20.44111409,-54.59865172,campo grande,MS
A10457,79020,-20.45582018,-54.59421782,campo grande,MS
A10458,79750,-22.24206242,-53.34315945,nova andradina,RS
A10459,80010,-25.43548786,-49.27021378,curitiba,PR
A10460,80035,-25.40283337,-49.2472307,curitiba,PR
A10461,80010,-25.43027193,-49.26660257,curitiba,PR
A10462,80060,-25.4321106,-49.25976794,curitiba,PR
A10463,80010,-25.43548786,-49.27021378,curitiba,PR
A10464,80010,-25.43318411,-49.27092645,curitiba,PR
A10465,80030,-25.41420519,-49.25949279,curitiba,PR
A10466,80035,-25.4077994,-49.25445562,curitiba,PR
A10467,80010,-25.431417,-49.269582,curitiba,PR
A10468,80010,-25.43733392,-49.26966381,curitiba,PR
A10469,80030,-25.41538839,-49.26202557,curitiba,PR
A10470,80060,-25.43009119,-49.26181735,curitiba,PR
A10471,80020,-25.42549763,-49.26880419,curitiba,PR
A10472,80035,-25.41224994,-49.25629269,curitiba,PR
A10473,80035,-25.40200517,-49.2487259,curitiba,PR
A10474,80060,-25.42241125,-49.26411465,curitiba,PR
A10475,80030,-25.42103521,-49.26578798,curitiba,PR
A10476,80060,-25.42354283,-49.26026618,curitiba,PR
A10477,80050,-25.43910656,-49.23689876,curitiba,PR
A10478,80045,-25.42552958,-49.25447952,curitiba,PR
A10479,80045,-25.43073255,-49.25526258,curitiba,PR
A10480,80030,-25.41309718,-49.25848017,curitiba,PR
A10481,80045,-25.42349107,-49.25738832,curitiba,PR
A10482,80040,-25.4181089,-49.25493314,curitiba,PR
A10483,80030,-25.41282373,-49.25620859,curitiba,PR
A10484,80045,-25.42442892,-49.2472704,curitiba,PR
A10485,80050,-25.43368839,-49.25285301,curitiba,PR
A10486,80060,-25.43082366,-49.25886942,curitiba,PR
A10487,80060,-25.4303093,-49.2611126,curitiba,PR
A10488,80045,-25.43073255,-49.25526258,curitiba,PR
A10489,80035,-25.40837467,-49.2536947,curitiba,PR
A10490,80050,-25.43255858,-49.25034885,curitiba,PR
A10491,80060,-25.43312807,-49.25694677,curitiba,PR
A10492,80035,-25.3995371,-49.254027,curitiba,PR
A10493,80035,-25.40847465,-49.2535732,curitiba,PR
A10494,80030,-25.41445613,-49.25972979,curitiba,PR
A10495,80050,-25.44086138,-49.235386,curitiba,PR
A10496,80045,-25.43073255,-49.25526258,curitiba,PR
A10497,80010,-25.4305365,-49.26899232,curitiba,PR
A10498,80030,-25.41282373,-49.25620859,curitiba,PR
A10499,80030,-25.42106214,-49.25836507,curitiba,PR
A10500,80050,-25.441173,-49.23394391,curitiba,PR
A10501,80050,-25.43670699,-49.23782048,curitiba,PR
A10502,80050,-25.43717736,-49.235009,curitiba,PR
A10503,80050,-25.43391191,-49.25328188,curitiba,PR
A10504,80010,-25.43141201,-49.27048523,curitiba,PR
A10505,80060,-25.42764977,-49.26246868,curitiba,PR
A10506,80050,-25.43848792,-49.23746486,curitiba,PR
A10507,80020,-25.42826837,-49.26656402,curitiba,PR
A10508,80050,-25.43633252,-49.24056038,curitiba,PR
A10509,80010,-25.43227077,-49.27026051,curitiba,PR
A10510,80010,-25.43292227,-49.27271449,curitiba,PR
A10511,80050,-25.43580073,-49.23747994,curitiba,PR
A10512,80030,-25.41911297,-49.26471154,curitiba,PR
A10513,80040,-25.41400862,-49.2463017,curitiba,PR
A10514,80060,-25.43102639,-49.25926985,curitiba,PR
A10515,80035,-25.40007558,-49.25329414,curitiba,PR
A10516,80020,-25.42769788,-49.27252785,curitiba,PR
A10517,80030,-25.41670847,-49.25757048,curitiba,PR
A10518,80050,-25.43752643,-49.23652036,curitiba,PR
A10519,80050,-25.43415003,-49.25449109,curitiba,PR
A10520,80010,-25.43159768,-49.26601844,curitiba,PR
A10521,80030,-25.42007457,-49.2601009,curitiba,PR
A10522,80060,-25.43415806,-49.26162387,curitiba,PR
A10523,80030,-25.41962214,-49.26487395,curitiba,PR
A10524,80035,-25.41195605,-49.25194445,curitiba,PR
A10525,80045,-25.42372483,-49.25793367,curitiba,PR
A10526,80030,-25.41309718,-49.25848017,curitiba,PR
A10527,80020,-25.43179852,-49.27586042,curitiba,PR
A10528,80045,-25.43073255,-49.25526258,curitiba,PR
A10529,80040,-25.42233254,-49.25409426,curitiba,PR
A10530,80050,-25.43880051,-49.23615951,curitiba,PR
A10531,80020,-25.43246816,-49.27464391,curitiba,PR
A10532,80060,-25.43481789,-49.25957072,curitiba,PR
A10533,80060,-25.4303093,-49.2611126,curitiba,PR
A10534,80050,-25.43660896,-49.23755048,curitiba,PR
A10535,80020,-25.43015315,-49.27165554,curitiba,PR
A10536,80035,-25.41252267,-49.25223716,curitiba,PR
A10537,80045,-25.42847744,-49.25375085,curitiba,PR
A10538,80010,-25.43771001,-49.27120252,curitiba,PR
A10539,80060,-25.43324448,-49.26027808,curitiba,PR
A10540,80010,-25.431417,-49.269582,curitiba,PR
A10541,80060,-25.42160686,-49.25814796,curitiba,PR
A10542,80010,-25.43295643,-49.26783448,curitiba,PR
A10543,80050,-25.43534538,-49.25417818,curitiba,PR
A10544,80030,-25.41670851,-49.25747398,curitiba,PR
A10545,80050,-25.44086138,-49.235386,curitiba,PR
A10546,80030,-25.41309718,-49.25848017,curitiba,PR
A10547,80030,-25.41605776,-49.25757841,curitiba,PR
A10548,80060,-25.42655408,-49.25975274,curitiba,PR
A10549,80050,-25.43848792,-49.23746486,curitiba,PR
A10550,80060,-25.43330544,-49.25576252,curitiba,PR
A10551,80060,-25.42169838,-49.25656836,curitiba,PR
A10552,80010,-25.43351331,-49.26635954,curitiba,PR
A10553,80050,-25.43588745,-49.24145469,curitiba,PR
A10554,80050,-25.43633252,-49.24056038,curitiba,PR
A10555,80045,-25.42954409,-49.24596413,curitiba,PR
A10556,80060,-25.42618089,-49.26320376,curitiba,PR
A10557,80020,-25.42659996,-49.26796664,curitiba,PR
A10558,80045,-25.42474419,-49.25789096,curitiba,PR
A10559,80050,-25.44011763,-49.23691033,curitiba,PR
A10560,80030,-25.41907454,-49.26588205,curitiba,PR
A10561,80060,-25.432528,-49.25749164,curitiba,PR
A10562,80045,-25.43073255,-49.25526258,curitiba,PR
A10563,80035,-25.40047575,-49.25475649,curitiba,PR
A10564,80010,-25.43396678,-49.26646053,curitiba,PR
A10565,80030,-25.41617773,-49.26483379,curitiba,PR
A10566,80050,-25.43550651,-49.25210425,curitiba,PR
A10567,80010,-25.43458749,-49.27016544,curitiba,PR
A10568,80010,-25.42987047,-49.26681588,curitiba,PR
A10569,80020,-25.42736782,-49.26903248,curitiba,PR
A10570,80060,-25.43100484,-49.25722889,curitiba,PR
A10571,80050,-25.43431161,-49.23957884,curitiba,PR
A10572,80040,-25.42031803,-49.25289429,curitiba,PR
A10573,80035,-25.40609683,-49.25204328,curitiba,PR
A10574,80050,-25.43633252,-49.24056038,curitiba,PR
A10575,80050,-25.43482091,-49.25340083,curitiba,PR
A10576,80040,-25.41382442,-49.24563454,curitiba,PR
A10577,80060,-25.42896027,-49.2633569,curitiba,PR
A10578,80060,-25.42911855,-49.26214144,curitiba,PR
A10579,80010,-25.4326868,-49.27001265,curitiba,PR
A10580,80035,-25.40026458,-49.25595266,curitiba,PR
A10581,80050,-25.43247098,-49.24280227,curitiba,PR
A10582,80030,-25.41679218,-49.25967349,curitiba,PR
A10583,80040,-25.42231852,-49.25557206,curitiba,PR
A10584,80010,-25.43823286,-49.27192353,curitiba,PR
A10585,80030,-25.41343048,-49.25908447,curitiba,PR
A10586,80030,-25.420155,-49.26177427,curitiba,PR
A10587,80050,-25.43305376,-49.24600951,curitiba,PR
A10588,80035,-25.40200947,-49.24768207,curitiba,PR
A10589,80035,-25.41239409,-49.25578282,curitiba,PR
A10590,80010,-25.43179513,-49.27033629,curitiba,PR
A10591,80045,-25.43073255,-49.25526258,curitiba,PR
A10592,80035,-25.40117027,-49.25702732,curitiba,PR
A10593,80060,-25.42718841,-49.26617638,curitiba,PR
A10594,80060,-25.42646049,-49.26268636,curitiba,PR
A10595,80060,-25.42866667,-49.26284581,curitiba,PR
A10596,80030,-25.41592246,-49.26111945,curitiba,PR
A10597,80030,-25.41837288,-49.26336939,curitiba,PR
A10598,80060,-25.42804056,-49.25866491,curitiba,PR
A10599,80010,-25.43659466,-49.26618736,curitiba,PR
A10600,80060,-25.42993024,-49.26325074,curitiba,PR
A10601,80050,-25.43633252,-49.24056038,curitiba,PR
A10602,80035,-25.40026458,-49.25595266,curitiba,PR
A10603,80035,-25.39929745,-49.2522852,curitiba,PR
A10604,80050,-25.43436612,-49.25340015,curitiba,PR
A10605,80035,-25.39929745,-49.2522852,curitiba,PR
A10606,80050,-25.43155743,-49.24582418,curitiba,PR
A10607,80045,-25.42720962,-49.25568541,curitiba,PR
A10608,80030,-25.41902043,-49.26765284,curitiba,PR
A10609,80030,-25.4150177,-49.26431917,curitiba,PR
A10610,80030,-25.41650461,-49.2566912,curitiba,PR
A10611,80040,-25.41508442,-49.24574301,curitiba,PR
A10612,80040,-25.41825339,-49.25348246,curitiba,PR
A10613,80050,-25.43496447,-49.2391039,curitiba,PR
A10614,80010,-25.43660168,-49.26844604,curitiba,PR
A10615,80060,-25.43264069,-49.26327059,curitiba,PR
A10616,80010,-25.43318411,-49.27092645,curitiba,PR
A10617,80060,-25.42993472,-49.2626542,curitiba,PR
A10618,80050,-25.43903404,-49.23776999,curitiba,PR
A10619,80050,-25.43348213,-49.24178088,curitiba,PR
A10620,80050,-25.43124254,-49.24867035,curitiba,PR
A10621,80050,-25.43789552,-49.23750996,curitiba,PR
A10622,80020,-25.42776465,-49.26617885,curitiba,PR
A10623,80035,-25.40795347,-49.25532193,curitiba,PR
A10624,80035,-25.40240668,-49.25006587,curitiba,PR
A10625,80050,-25.43445351,-49.242843,curitiba,PR
A10626,80020,-25.42717081,-49.27015222,curitiba,PR
A10627,80035,-25.4100063,-49.25187166,curitiba,PR
A10628,80030,-25.41207549,-49.25721151,curitiba,PR
A10629,80020,-25.43069557,-49.27351215,curitiba,PR
A10630,80060,-25.42655408,-49.25975274,curitiba,PR
A10631,80030,-25.41309718,-49.25848017,curitiba,PR
A10632,80010,-25.43366889,-49.27232351,curitiba,PR
A10633,80035,-25.4062354,-49.2545792,curitiba,PR
A10634,80030,-25.41937437,-49.25840326,curitiba,PR
A10635,80010,-25.43879601,-49.27337238,curitiba,PR
A10636,80050,-25.43532832,-49.23799065,curitiba,PR
A10637,80035,-25.41239409,-49.25578282,curitiba,PR
A10638,80060,-25.4282991,-49.26216121,curitiba,PR
A10639,80035,-25.40861237,-49.25553868,curitiba,PR
A10640,80050,-25.43408712,-49.25337315,curitiba,PR
A10641,80020,-25.4315675,-49.27516656,curitiba,PR
A10642,80050,-25.43208698,-49.24694951,curitiba,PR
A10643,80030,-25.41309718,-49.25848017,curitiba,PR
A10644,80030,-25.41426107,-49.26091148,curitiba,PR
A10645,80630,-26.75737075,-48.67573795,balneario de picarras,SC
A10646,88034,-27.57865912,-48.507096,florianopolis,SC
A10647,88034,-27.57590971,-48.51045094,florianopolis,SC
A10648,88036,-27.59032926,-48.52015089,florianopolis,SC
A10649,88080,-27.61568328,-48.58766573,florianopolis,SC
A10650,88010,-27.59537916,-48.55382696,florianopolis,SC
A10651,88015,-27.59186031,-48.54902549,florianópolis,SC
A10652,88090,-27.58902112,-48.59894622,florianopolis,SC
A10653,88025,-27.58046832,-48.54149043,florianopolis,SC
A10654,88066,-27.71231003,-48.50495403,florianópolis,SC
A10655,88070,-27.58657286,-48.57881368,florianopolis,SC
A10656,88015,-27.59139969,-48.55174169,florianopolis,SC
A10657,88058,-27.44750425,-48.3973334,florianopolis,SC
A10658,88047,-27.64929138,-48.52180223,florianopolis,SC
A10659,88063,-27.68775443,-48.48827427,florianópolis,SC
A10660,88058,-27.45008549,-48.40026275,florianopolis,SC
A10661,88070,-27.59719043,-48.58294017,florianópolis,SC
A10662,88095,-27.58227961,-48.58985233,florianopolis,SC
A10663,88010,-27.59603053,-48.55294802,florianópolis,SC
A10664,88010,-27.59326163,-48.55875453,florianopolis,SC
A10665,88015,-27.59171048,-48.55019316,florianopolis,SC
A10666,88015,-27.58772814,-48.5482243,florianopolis,SC
A10667,88020,-27.59598577,-48.54618547,florianópolis,SC
A10668,88040,-27.60938193,-48.52161979,florianopolis,SC
A10669,88065,-27.68138597,-48.51067398,florianopolis,SC
A10670,88010,-27.59656323,-48.54851528,florianopolis,SC
A10671,88052,-27.45347923,-48.45176087,florianopolis,SC
A10672,88065,-27.69417446,-48.50733114,florianópolis,SC
A10673,88025,-27.58235992,-48.543672,florianopolis,SC
A10674,88063,-27.67869908,-48.48858754,florianopolis,SC
A10675,88090,-27.59027505,-48.59645927,florianopolis,SC
A10676,88048,-27.64441002,-48.47653363,florianópolis,SC
A10677,88015,-27.59311407,-48.55397492,florianopolis,SC
A10678,88034,-27.58333698,-48.50035603,florianopolis,SC
A10679,88075,-27.58917099,-48.57984037,florianopolis,SC
A10680,88053,-27.44208075,-48.48344902,florianopolis,SC
A10681,88070,-27.59340252,-48.58999181,florianopolis,SC
A10682,88020,-27.59514574,-48.54355712,florianopolis,SC
A10683,88040,-27.59732826,-48.52574613,florianopolis,SC
A10684,88066,-27.73823077,-48.50958345,florianopolis,SC
A10685,88015,-27.59138449,-48.55821401,florianópolis,SC
A10686,88054,-27.42864592,-48.45905918,florianopolis,SC
A10687,88034,-27.57977406,-48.51033302,florianopolis,SC
A10688,88036,-27.59484144,-48.5177866,florianopolis,SC
A10689,88040,-27.60158077,-48.52704181,florianopolis,SC
A10690,88063,-27.69130055,-48.48732116,florianopolis,SC
A10691,88015,-27.59067452,-48.55731011,florianopolis,SC
A10692,88085,-27.60731306,-48.59058003,florianopolis,SC
A10693,88015,-27.59322064,-48.5525936,florianopolis,SC
A10694,88040,-27.61166082,-48.52432891,florianópolis,SC
A10695,88070,-27.5951678,-48.58716412,florianopolis,SC
A10696,88015,-27.5915547,-48.5468162,florianopolis,SC
A10697,88090,-27.58700898,-48.5936065,florianopolis,SC
A10698,88030,-27.5558008,-48.51133869,florianopolis,SC
A10699,88037,-27.60066334,-48.51412134,florianopolis,SC
A10700,88034,-27.58417792,-48.5021831,florianopolis,SC
A10701,88048,-27.6507255,-48.47367633,florianopolis,SC
A10702,88062,-27.6259266,-48.48014656,florianopolis,SC
A10703,88025,-27.58235992,-48.543672,florianopolis,SC
A10704,88048,-27.66302786,-48.49515662,florianopolis,SC
A10705,88048,-27.65254902,-48.47391456,florianópolis,SC
A10706,88034,-27.57955926,-48.50307721,florianópolis,SC
A10707,88040,-27.60459166,-48.51688816,florianopolis,SC
A10708,88053,-27.44882108,-48.5331113,florianópolis,SC
A10709,88048,-27.65820776,-48.48872381,florianopolis,SC
A10710,88090,-27.58493153,-48.59527388,florianopolis,SC
A10711,88035,-27.59171505,-48.50665598,florianopolis,SC
A10712,88058,-27.42515866,-48.40273757,florianopolis,SC
A10713,88034,-27.58962622,-48.49988837,florianopolis,SC
A10714,88015,-27.59748394,-48.59301249,florianópolis,SC
A10715,88035,-27.59131631,-48.50846726,florianópolis,SC
A10716,88066,-27.757575,-48.50971941,florianopolis,SC
A10717,88063,-27.66670194,-48.50326724,florianopolis,SC
A10718,88015,-27.59234461,-48.55054035,florianópolis,SC
A10719,88036,-27.58987486,-48.52212361,florianopolis,SC
A10720,88061,-27.59297851,-48.43589648,florianopolis,SC
A10721,88010,-27.59413835,-48.55585724,florianopolis,SC
A10722,88010,-27.59279547,-48.55639224,florianopolis,SC
A10723,88062,-27.62208729,-48.48339342,florianópolis,SC
A10724,88052,-27.50364923,-48.49133276,florianopolis,SC
A10725,88036,-27.59212407,-48.51797598,florianópolis,SC
A10726,88058,-27.44270191,-48.40879685,florianopolis,SC
A10727,88015,-27.58540358,-48.5478144,florianopolis,SC
A10728,88090,-27.59293261,-48.59406091,florianopolis,SC
A10729,88010,-27.5919705,-48.5594764,florianopolis,SC
A10730,88034,-27.58488437,-48.49742883,florianópolis,SC
A10731,88095,-27.57881903,-48.59871051,florianópolis,SC
A10732,88064,-27.7903974,-48.5597909,florianopolis,SC
A10733,88064,-27.7215325,-48.564423,florianopolis,SC
A10734,88058,-27.44077355,-48.40383024,florianopolis,SC
A10735,88080,-27.61244005,-48.58277334,florianopolis,SC
A10736,88058,-27.4453256,-48.37962241,florianopolis,SC
A10737,88036,-27.59159304,-48.52180366,florianopolis,SC
A10738,88025,-27.57309113,-48.53042153,florianopolis,SC
A10739,88063,-27.67625875,-48.50055688,florianopolis,SC
A10740,88058,-27.44526206,-48.40311233,florianopolis,SC
A10741,88050,-27.54177432,-48.52487652,florianopolis,SC
A10742,88010,-27.59479886,-48.55575659,florianopolis,SC
A10743,88056,-27.42517433,-48.42635065,florianópolis,SC
A10744,88035,-27.59159534,-48.51391742,florianópolis,SC
A10745,88010,-27.59525894,-48.55178486,florianopolis,SC
A10746,88060,-27.48257151,-48.40972136,florianopolis,SC
A10747,88015,-27.58576864,-48.54483033,florianopolis,SC
A10748,88060,-27.47439749,-48.41382172,florianópolis,SC
A10749,88034,-27.58523797,-48.50074442,florianopolis,SC
A10750,88015,-27.59135078,-48.54658286,florianopolis,SC
A10751,88032,-27.53691321,-48.50901793,florianopolis,SC
A10752,88037,-27.60230026,-48.5052553,florianopolis,SC
A10753,88066,-27.69455619,-48.50498157,florianopolis,SC
A10754,88050,-27.50597546,-48.51377184,florianopolis,SC
A10755,88040,-27.59999988,-48.52063456,florianópolis,SC
A10756,88090,-27.59001992,-48.59963586,florianopolis,SC
A10757,88075,-27.58302335,-48.58199527,florianopolis,SC
A10758,88063,-27.67167754,-48.48631662,florianopolis,SC
A10759,88080,-27.61268411,-48.58341234,florianopolis,SC
A10760,88058,-27.44748752,-48.39925016,florianopolis,SC
A10761,88036,-27.58696684,-48.52475382,florianopolis,SC
A10762,88054,-27.42817958,-48.45981145,florianopolis,SC
A10763,88056,-27.39526927,-48.42507782,florianopolis,SC
A10764,88058,-27.45119848,-48.40187434,florianopolis,SC
A10765,88070,-27.59033451,-48.58289983,florianopolis,SC
A10766,88045,-27.60753509,-48.53768462,florianopolis,SC
A10767,88058,-27.44110392,-48.40222022,florianópolis,SC
A10768,88066,-27.69661836,-48.50333027,florianopolis,SC
A10769,88080,-27.61150424,-48.58156256,florianopolis,SC
A10770,88058,-27.44228753,-48.39604077,florianopolis,SC
A10771,88050,-27.50732537,-48.52007307,florianopolis,SC
A10772,88030,-27.57153585,-48.51328584,florianopolis,SC
A10773,88058,-27.43755022,-48.39984457,florianopolis,SC
A10774,88085,-27.60750304,-48.59145761,florianopolis,SC
A10775,88095,-27.57993062,-48.59185027,florianopolis,SC
A10776,88030,-27.55654922,-48.51054435,florianópolis,SC
A10777,88036,-27.58701065,-48.52436909,florianopolis,SC
A10778,88040,-27.60328213,-48.52656023,florianopolis,SC
A10779,88054,-27.42866963,-48.4696577,florianopolis,SC
A10780,88015,-27.59041032,-48.55206005,florianopolis,SC
A10781,88054,-27.43147977,-48.47058389,florianopolis,SC
A10782,88075,-27.58378803,-48.58190901,florianopolis,SC
A10783,88080,-27.61244005,-48.58277334,florianopolis,SC
A10784,88054,-27.43389947,-48.46194994,florianópolis,SC
A10785,88080,-27.60632437,-48.58485515,florianopolis,SC
A10786,88058,-27.43937451,-48.40036234,florianopolis,SC
A10787,88036,-27.59225007,-48.51859698,florianopolis,SC
A10788,88054,-27.43242524,-48.47826042,florianopolis,SC
A10789,88060,-27.47495549,-48.41187225,florianopolis,SC
A10790,88050,-27.53390461,-48.52581415,florianopolis,SC
A10791,88025,-27.57384677,-48.53877676,florianopolis,SC
A10792,88060,-27.47479754,-48.41722275,florianópolis,SC
A10793,88063,-27.68059227,-48.48468002,florianopolis,SC
A10794,88034,-27.57769309,-48.51108572,florianopolis,SC
A10795,88062,-27.62490811,-48.48035097,florianopolis,SC
A10796,88062,-27.62556637,-48.48029453,florianópolis,SC
A10797,88015,-27.5908884,-48.54995565,florianópolis,SC
A10798,88058,-27.43754227,-48.39882648,florianopolis,SC
A10799,88010,-27.59410155,-48.55424574,florianopolis,SC
A10800,88053,-27.44055448,-48.5083192,florianopolis,SC
A10801,88034,-27.59102114,-48.4963958,florianopolis,SC
A10802,88058,-27.44345786,-48.3828787,florianopolis,SC
A10803,88049,-27.68485355,-48.55820629,florianopolis,SC
A10804,88040,-27.60946047,-48.52092427,florianopolis,SC
A10805,88020,-27.59680336,-48.545406,florianopolis,SC
A10806,88095,-27.58280284,-48.58820347,florianopolis,SC
A10807,88025,-27.58139434,-48.54362297,florianopolis,SC
A10808,88050,-27.50600437,-48.51302812,florianópolis,SC
A10809,88070,-27.59513571,-48.58335146,florianopolis,SC
A10810,88040,-27.59603264,-48.52475817,florianopolis,SC
A10811,88037,-27.60395846,-48.50152633,florianópolis,SC
A10812,88075,-27.58059927,-48.57687559,florianopolis,SC
A10813,88036,-27.59053557,-48.52184285,florianopolis,SC
A10814,88058,-27.45025655,-48.44970035,florianópolis,SC
A10815,88058,-27.44082749,-48.40100239,florianopolis,SC
A10816,88062,-27.6239493,-48.46569548,florianopolis,SC
A10817,88048,-27.65976257,-48.48964646,florianopolis,SC
A10818,88036,-27.59038481,-48.51960515,florianopolis,SC
A10819,88058,-27.45892913,-48.3987683,florianopolis,SC
A10820,88020,-27.5847984,-48.54269213,florianopolis,SC
A10821,88060,-27.49579047,-48.41914444,florianópolis,SC
A10822,88058,-27.43947047,-48.40792272,florianopolis,SC
A10823,88015,-27.59188514,-48.55381792,florianopolis,SC
A10824,88062,-27.62807574,-48.44786137,florianópolis,SC
A10825,88062,-27.63328092,-48.46920573,florianopolis,SC
A10826,88060,-27.50357249,-48.41907258,florianopolis,SC
